nan 340.00000 345.00000 350.00000 355.00000 360.00000 365.00000 370.00000 375.00000 380.00000
16.00000 1121.55361 1130.23718 1143.24575 1160.07296 1180.07649 1202.56192 1226.86830 1252.41006 1278.69987
18.00000 1137.99655 1146.62810 1159.56401 1176.30087 1196.19969 1218.56829 1242.74938 1268.16048 1294.32018
20.00000 1153.23676 1161.82114 1174.69199 1191.34749 1211.15108 1233.41457 1257.48337 1282.77722 1308.81757
22.00000 1167.47420 1176.01682 1188.82823 1205.40930 1225.12654 1247.29442 1271.26110 1296.44884 1322.38068
24.00000 1180.86331 1189.36569 1202.12261 1218.63560 1238.27162 1260.35404 1284.22757 1309.31787 1335.15110
26.00000 1193.52260 1201.98845 1214.69483 1231.14485 1250.70777 1272.70877 1296.49551 1321.49633 1347.23830
