nan 0.90000 1.20000 1.50000
0.00000 180.01662 190.91000 0.00000
0.25000 176.05650 186.61159 0.00000
0.50000 172.02030 182.23443 0.00000
0.75000 167.90579 177.77616 190.14303
1.00000 163.71036 173.23406 185.26445
