generation,hypervolume
1,0.14419248185030623
2,0.19632780450181106
3,0.26214442777804536
4,0.26568181896783905
5,0.26801019760754297
6,0.28750019596980897
7,0.28858653059405254
8,0.28873551874708586
9,0.2903945097362027
10,0.2906261103789316
11,0.2908894551856759
12,0.29201306749800726
13,0.29372251938161353
14,0.2939170407351387
15,0.2969723595598319
16,0.29703068254440224
17,0.2977981839613481
18,0.2978391180253635
19,0.2983112748112514
20,0.2983112748112514
21,0.2988832670863798
22,0.2989463397920357
23,0.2989542159180954
24,0.2990018957374626
25,0.2994820515831292
26,0.29949987455696536
27,0.29950207329677686
28,0.29951597067783564
29,0.2995548737523298
30,0.29957882516013434
31,0.2997657814623436
32,0.29977783273806063
33,0.30026061191879777
34,0.30029899793545634
35,0.30110941145225534
36,0.3011812922250675
37,0.30132563472002516
38,0.30185814680331546
39,0.302037047794821
40,0.30218724668718716
41,0.3024007763532015
42,0.3042697644139297
43,0.305142694517937
44,0.3051904736747835
45,0.3054766512371882
46,0.3056369394413579
47,0.30586055789261807
48,0.3086979983842051
49,0.30990891797290293
50,0.3099269567985132
51,0.3100213151421458
52,0.31231621570441037
53,0.31231621570441037
54,0.3123235880246704
55,0.3124850060052428
56,0.3124850060052428
57,0.31251448352636324
58,0.31251448352636324
59,0.3125459672360564
60,0.3125459672360564
61,0.31254735175026194
62,0.3126138268255622
63,0.31267243137712497
64,0.3128990402315366
65,0.31294677751152417
66,0.3129489128920674
67,0.3129516441859291
68,0.3129911904546886
69,0.3130758855303134
70,0.3131314940449304
71,0.3132259452771305
72,0.3132260252453923
73,0.31333659558215154
74,0.3133841557217732
75,0.3133925474693747
76,0.31345076378195913
77,0.313582429724216
78,0.3141953616186062
79,0.3141953616186062
80,0.31420217482192325
81,0.31420217482192325
82,0.3142175573258341
83,0.3142177205661492
84,0.3142177205661492
85,0.3142180491401146
86,0.3142200368902268
87,0.3142200368902268
88,0.3142200368902268
89,0.31422506292634494
90,0.31424409705479045
91,0.31426019761960755
92,0.3144607775048195
93,0.31464480306068043
94,0.31466503600796925
95,0.31466971998428506
96,0.31468035345250545
97,0.31470674209051175
98,0.31470674209051175
99,0.31471034266888875
100,0.31471897631448253
