opr,T4,split,cr,far,pi_pe,ic_ratio,eta_th,specific_nox
10.110534215124739,1403.103869946507,0.499712800997464,11.069710212872925,2.3896688385720783,1.5972486294842076,0.9940609129141411,0.47430607403311104,0.26616486271415446
10.046022991360564,1591.377801059199,0.48361936944570555,10.367887166625906,2.135670610394786,1.4613904032060387,0.996649612305159,0.4563365527182025,0.22516126277340415
10.309247479117165,1390.1801532478994,0.49969004116845656,11.081078654914297,2.464243372916207,1.5972452564669521,0.9902262477793163,0.47690089809468816,0.27670958078696806
11.561648213656984,1376.863342698563,0.45869940890178124,11.841274991353185,2.386738591369377,1.594544055510075,0.9986922974788542,0.487974790755804,0.32830405801649687
10.96814392649849,1415.5102024644136,0.4999850014120513,10.486679092528309,2.487946145156104,1.5912536911300217,0.9648213165324049,0.4806118272709444,0.2946305935469998
18.408636122323895,1105.8456282546028,0.331437078639233,10.320781178985772,3.152545876948435,1.596887310395031,0.9908090680910266,0.544001893818903,0.8205938640246428
12.640091782811227,1254.920624656377,0.4536133141272389,12.103227920964004,2.5889520604226837,1.596525568379513,0.9379719783776,0.5032766938675286,0.4125040493502609
15.384133292302504,1195.0938200171986,0.44384308008919254,10.490379943440185,2.7419544608369515,1.589564334020282,0.9423210472990601,0.5204865481164737,0.5307798519132285
14.490921565324923,1254.920624656377,0.4543437414933412,11.886990598817215,2.4527572116806655,1.5959938399283617,0.9379719783776,0.5100620622319452,0.4477241837653752
17.551699346694825,1059.7272481435405,0.2930458054772894,10.428184726273836,3.7783915247902273,1.5939865562553117,0.9959115011332169,0.5532536141054452,0.9760940720534249
18.3432462188122,1219.264811645271,0.3744432415867036,10.454249295103084,3.131521116935995,1.581694876599752,0.9973115682741831,0.5358145032525771,0.6882500840739119
10.033341858521705,1505.9970951441726,0.49958420657852237,8.088820324277282,2.0346653741943235,1.1995784360740334,0.999979942366151,0.4372417303954481,0.18094571881516552
15.869545463650875,1202.3102461486174,0.3959068771904447,11.695126968470259,2.5887333496053033,1.5957360407765322,0.9976683886118743,0.5229102853842336,0.5416379778457755
17.397829856604826,1193.9453364762992,0.38850574097577184,11.044953384151638,2.878313362743988,1.582603857291319,0.9959815754984443,0.5311161092341148,0.6221477208697881
10.036192016945005,1595.6663465072186,0.4994538466157945,6.83932967397843,2.012531550969208,0.981290081169467,0.9996069305155829,0.40892364032537026,0.14375026110220504
10.942045236241304,1315.3918139794193,0.49957349546296403,11.77921678618215,2.4961953931348067,1.5600693292201333,0.9339582815965318,0.48385412550817514,0.31332125344422507
10.036192016945005,1595.6663465072186,0.4994538466157945,6.83932967397843,2.012531550969208,0.9481680230327854,0.9996069305155829,0.404230854621118,0.1437467421722894
10.21235890858811,1596.3477820825938,0.48361936944570555,10.367887166625906,2.294256076008279,1.5040449440402894,0.9969009795952717,0.4610906537503898,0.2381712215671292
17.784648930219014,1109.4422698961775,0.2954457731267019,10.313741919439817,3.405558939630641,1.5989363789911735,0.9908744496345605,0.5474775095741001,0.8849893301734179
13.844119193466769,1232.7025283706123,0.49924140067162825,11.331385323715352,2.4594000924453465,1.5644002169499465,0.888090457594756,0.50457590459385,0.41613171262878623
17.776683735151234,1071.953239527998,0.33091868513929934,10.503977204951319,3.2214438188474723,1.587645304083839,0.9991314480546412,0.5444716652849887,0.8349136768123172
17.551522692053794,1200.0499786525365,0.3860445874886989,11.045040578426175,2.9366071460681367,1.5830941601291242,0.9980512356920139,0.5320992710527462,0.6311896937334772
10.025577879725436,1596.3392844233883,0.49051737078973234,7.803417477279453,2.172046576254034,1.3533241996310919,0.9998375914779773,0.4479245971359315,0.20236771290001973
16.728614162304982,1208.8306903551832,0.3715106968780348,10.906951585564363,2.5887267599623573,1.5957706357328552,0.997614178801861,0.5269915508746922,0.5919143756648942
10.033341858521705,1484.2445889911119,0.49958420657852237,7.943535494701747,2.0346653741943235,1.1995784360740334,0.999979942366151,0.4381888618546484,0.18259630148178643
17.611580247133013,1164.9689404963376,0.37443064879555066,10.512874276588798,2.944148050094606,1.589212576344919,0.996311640076253,0.534740168931345,0.6768189894710954
17.637958899009632,1114.994438228099,0.3025738405932713,10.783342179838453,3.418000694532834,1.5890616077299748,0.9999729266403414,0.5462053545307551,0.8543089418550317
15.384133292302504,1208.898221918848,0.44310624687572675,11.103933222969609,2.6552994605817695,1.5957869063319277,0.9411814082276697,0.5190997826574179,0.5129701378231141
10.670557195328866,1238.3095205164302,0.4871735357140369,11.703071760108566,2.5979693538360245,1.5564047853331413,0.9998287641250054,0.4865629112404,0.32199981521998705
14.396748566856786,1254.920624656377,0.4536133141272389,11.128427950233851,2.5889520604226837,1.596525568379513,0.9379719783776,0.511511222195503,0.4605300970255648
10.110534215124739,1381.309326412861,0.49969004116845656,11.061651177319398,2.39181069321349,1.5972486294842076,0.9902303813370441,0.475470406564712,0.27042048874536445
10.017637972084309,1591.7744212261136,0.4984787420789733,7.640990875948298,2.0494985287703367,1.2817686478057662,0.9994316536165301,0.4411613781301157,0.18489587926324696
17.42954626061709,1026.5217160878703,0.29655467618887715,10.58870109751691,3.6997149912516583,1.5976996790684448,0.9256352145561253,0.5543909544541404,1.002892804801861
