opr,T4,split,cr,far,p_ratio,eta_th,specific_nox,thrust,bpr,bore,bpr piston,m0,T_in_piston,T_out_piston,T35,P max (bar),T max,T_max_twozone,piston_shaft_power,piston_indicated_power,piston_heatloss,m_nox_pe,m_nox_burner,core_power,core_power_per_litre,cooling_ratio,piston_fuelflow,burner_fuelflow,piston_fuelsplit,error,constraint_violation,is_feasible
18.719898042840075,1015.5557390967348,0.2748312389393545,8.788546318801046,3.261103406262467,1.131234374702712,0.5443229677719285,1.101766164147836,27141.00000000011,14.476224722488398,0.2051877016513311,0.5919138391984509,248.660000000516,618.6925330304709,1167.15156087768,997.644543205949,130.1681352269698,2112.7836448827966,2769.3560311373267,4847386.446762189,5405483.236571239,2160185.5528329574,0.0298046657748987,9.836968623779282e-05,8822189.363670994,54.17778828309975,0.0,0.3367984892447623,0.0084193274412344,0.9756115500582851,False,0.0051877016513311,False
22.38541932701328,1179.7928042047138,0.1334136375514333,10.832472160462244,3.5874262828311174,0.9942059617414536,0.5392609128253864,1.0078033682186904,27141.000000017048,19.04873326246199,0.1702715629831878,0.575089170398047,248.660000000516,648.6553078383553,1190.1132366344464,1020.8084567658916,187.4228164623268,2247.538811330553,2831.680803138576,4527858.510584393,5032536.518656995,1959868.44242673,0.0264289760477518,0.0009238151690887,8904667.264351599,95.69521118914054,0.0,0.2890553769939972,0.0597022218115007,0.8288145634217517,False,37.42281646232681,False
13.688797312938306,1471.201088690004,0.4269876463197444,9.436605211201206,4.539684456072404,0.9557518339063428,0.4646654973966413,0.6219445940998003,27141.000000000167,18.444291528536088,0.128504952117861,2.8256943158342143,248.660000000516,528.4150487409796,1264.2524694144313,780.0408263473779,125.40088816777812,2378.943215539492,2778.554864337042,2465302.0056983232,2685952.5181386806,857954.5497292727,0.0157528624645072,0.0011273357639555,9217573.375936914,230.4389501586816,0.0655849503925597,0.1552792510646379,0.2496992983044429,0.3834258661515496,False,14.252469414431287,False
11.305730087737562,1256.8733965584338,0.0482654578303062,5.398759688714052,3.7902359269357873,1.058208400422965,0.4965437016272252,1.0122926420600509,27141.000000000025,18.134887205765363,0.2061615357157199,0.841377778037855,248.660000000516,540.2464734071206,1265.8112479481492,986.6483139355988,58.148043956440944,2154.889032730512,2698.2836889814766,3529279.6435191776,3884564.1765235458,1477501.4287732234,0.0263085855484174,0.0011660490497344,9048335.239889111,54.78285197841205,0.0146804788364498,0.273708062136901,0.1052216613329342,0.722318797350004,False,15.81740948386495,False
14.406124141411194,1209.8957710019797,0.2338937422911501,6.219175488914619,3.921220175644745,1.2381488848862263,0.5236640507837306,1.0420552234660556,27141.000000000007,17.952115789569916,0.1893682245011626,0.8800410340176814,248.660000000516,557.0968890282072,1291.957413069973,1009.8880599574408,80.82970219653662,2210.192872274371,2725.681852903137,3603948.313756794,3965767.344301464,1596792.531261852,0.0271885964281405,0.0010938243919516,8977520.117838271,70.13486123768081,0.0025412235979386,0.2800182578754765,0.0791813377035315,0.7795617292500121,False,41.95741306997297,False
17.737853022371187,1476.1824726649463,0.2900020894389033,5.785284583525453,4.102257039821469,1.575185756062479,0.5254805860899999,1.2195056592385338,27141.000000000124,23.704480703928628,0.1775587808129806,0.4847126920977131,248.660000000516,584.4705786042484,1388.7489876402149,1233.1397883741608,89.08543830803139,2259.269931341061,2733.8565216620955,3066886.2937149694,3418905.9173933407,1808647.4059038127,0.0284161799580342,0.0046824231393589,9082284.124966333,86.07311053881327,0.0843560740317229,0.2845737708927963,0.0734027844043559,0.7949508611159603,False,138.74898764021486,False
27.7904012789229,1204.9681916026657,0.2835720638138546,8.70300559625721,3.310241789080397,1.44359142949797,0.5514455366540763,1.103167276871115,27140.999999999964,20.688601649437484,0.1771262035675122,0.1587602068513081,248.660000000516,661.7812082914024,1246.00928480027,1189.3345582895436,179.78480625556008,2158.4937394030712,2801.0273448763896,4115664.119796785,4664232.563005073,2403660.628795952,0.0296764151193651,0.0002646479421937,8766459.110986885,83.69020767617873,0.0014998206139554,0.335138824753565,0.0055926618913599,0.983586307369392,False,29.784806255560085,False
29.07484453889733,1326.5248960888612,0.0410474611375124,8.029766418425226,4.552551512013505,1.1843925301335656,0.5583075214926319,1.2310283112379232,27140.999999999905,24.48170489248261,0.1511901068474408,0.3297894300518161,248.660000000516,724.388003516324,1459.659041297907,1343.1625361083231,195.4864703392912,2555.608539382373,2927.796910519897,4634688.870360996,5074341.564102191,2321064.4911750564,0.0339756264981616,-0.0005642871028532,8940886.689327586,137.24904966963268,0.04784990081685,0.3418484856566038,-0.0050682779194288,1.0150492154912625,False,255.1455116371981,False
14.943544779947066,1040.2866224421728,0.4969260057106364,14.67638344714891,4.40077505339776,1.3212719849838273,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
13.38450893168356,1175.813939091664,0.2620334376501821,7.922867092350348,2.1370368957362,1.5882074117500489,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
