nan 6.00000 7.00000 8.00000 9.00000 10.00000 11.00000 12.00000
12.00000 17.24471 17.22873 17.22329 17.22435 17.22974 17.23819 17.24888
14.00000 17.93469 17.91714 17.91161 17.91351 17.92035 17.93067 17.94357
16.00000 18.51773 18.49877 18.49324 18.49602 18.50432 18.51652 18.53161
18.00000 19.02194 19.00169 18.99623 18.99992 19.00970 19.02378 19.04105
20.00000 19.46582 19.44440 19.43906 19.44369 19.45495 19.47091 19.49034
22.00000 19.86217 19.83967 19.83451 19.84010 19.85285 19.87067 19.89224
24.00000 20.22016 20.19667 20.19173 20.19829 20.21254 20.23221 20.25590
26.00000 20.54657 20.52218 20.51749 20.52505 20.54078 20.56227 20.58806
