nan 6.00000 7.00000 8.00000 9.00000 10.00000 11.00000 12.00000
12.00000 1166.70954 1142.76696 1122.88955 1106.02705 1091.47134 1078.72809 1067.44175
14.00000 1185.96094 1162.16961 1142.39500 1125.60477 1111.09920 1098.39143 1087.12744
16.00000 1203.41900 1179.75766 1160.07296 1143.34484 1128.88319 1116.20513 1104.96192
18.00000 1219.44969 1195.90576 1176.30087 1159.62828 1145.20453 1132.55305 1121.32696
20.00000 1234.31834 1210.88069 1191.34749 1174.72365 1160.33453 1147.70552 1136.49533
22.00000 1248.21840 1224.87771 1205.40930 1188.83018 1174.46948 1161.86235 1150.66626
24.00000 1261.29697 1238.04414 1218.63560 1202.09736 1187.76524 1175.17564 1163.99120
26.00000 1273.67029 1250.49818 1231.14485 1214.64218 1200.33611 1187.76510 1176.59063
