nan 0.90000 1.05000 1.20000 1.35000 1.50000
18.00000 57.99249 56.65884 53.98603 51.31251 48.64162
19.00000 60.84756 59.36727 56.56312 53.75262 50.94107
20.00000 63.66936 62.04141 59.10684 56.16025 53.20871
21.00000 66.45904 64.68238 61.61858 58.53639 55.44565
22.00000 69.21771 67.29140 64.09922 60.88264 57.65271
23.00000 71.94631 69.86961 66.54986 63.19942 59.83145
24.00000 74.64577 72.41786 68.97160 65.48777 61.98190
25.00000 77.31686 74.93711 71.36499 67.74871 64.10561
