opr,T4,split,cr,far,p_ratio,IC_ratio,phi_sc,m_wiebe,phi_cd,eta_th,specific_nox,thrust,bpr,bore,bpr piston,m0,T_in_piston,T_out_piston,T35,P max (bar),T max,T_max_twozone,piston_shaft_power,piston_indicated_power,piston_heatloss,m_nox_pe,m_nox_burner,core_power,core_power_per_litre,cooling_ratio,piston_fuelflow,burner_fuelflow,piston_fuelsplit,error,constraint_violation,is_feasible
13.575140313357352,1371.835249957545,0.2811416919808167,12.39745076100861,4.4199390056396775,1.16876268229752,0.1383847067160902,365.41591656715457,0.5373876849465666,67.31499586987337,0.5067882835844137,0.7189265127006006,27141.00000000005,19.513278531153684,0.1567951855896585,1.593840790911192,248.660000000516,565.9879816670922,1276.7145332089033,918.3222157269988,141.33755021200696,2236.950122905652,2749.3313460729205,3183527.5886168554,3535063.5374296275,1292285.623617982,0.0180089191232745,0.0015034653579324,9125273.753886605,125.58755584035754,0.0468293001092419,0.2113625470185702,0.160060714055053,0.569061147133362,False,0.0,True
10.455530731908558,1401.2206310034787,0.2889192752309657,9.241947098460969,2.888293895612476,1.313401354277908,0.8217970470158944,354.87119971073986,1.1938520209748782,60.98505797805216,0.4771033273846944,0.4471429478846068,27140.99999998353,19.092705073227133,0.1990197723857416,0.9717406396091228,248.660000000516,485.8765563889048,1014.8799751595054,812.3894029086113,82.83276569739638,1815.3214931023265,2637.219212093739,2643822.778337036,3009111.3292414662,1045746.7902175714,0.0110614273086332,0.0010744794398955,9153996.87269456,61.605709130480086,0.0495894771694001,0.1854997528058911,0.2091132347527475,0.4700802017529295,False,0.0,True
13.222495406847074,1306.3392188168418,0.33592153736429,10.914033752790106,4.37355176252996,1.6298161828196849,0.3518592613466964,368.2461601505053,0.755653150745018,56.57967385468779,0.5306564659118742,0.8766184823507155,27141.00000000009,19.71622262154704,0.1768832461191151,1.1097427761803298,248.660000000516,544.2527977633433,1336.6269360215178,1027.3886028469356,108.79100537149284,2223.467749929622,2703.705755889291,3251591.6630944144,3649286.929955485,1532517.6204750123,0.0220350080699864,0.0017572941594944,9017208.63596409,86.43923130219417,0.0314362173164595,0.2546152097563581,0.0998596496715025,0.7182884850206845,False,0.0,True
10.703550336421104,1545.3726995485326,0.2443999406627903,13.915563775951558,3.555557533403817,1.4299699352048745,0.279834817280059,354.3162330841448,3.0129031254269742,53.65529229338345,0.4871832369524863,0.5801301956237539,27141.00000000011,22.189541078042907,0.1834780741853261,1.0118845417607285,248.660000000516,520.9420103682087,1137.351093585812,918.1839335907767,123.4066167966962,2058.5207698841464,2643.846369609428,2683942.82365337,3092002.0381731736,1218633.0418906994,0.0137420582813323,0.002003255358092,9200612.05357793,79.0247401892297,0.0896130997192528,0.1939110923720542,0.1927091280405608,0.5015544509418192,False,0.0,True
13.061230253255411,1120.0365406978078,0.0880177742380219,8.884908301529608,4.37618992835025,1.3186133081307665,0.7015944449065825,366.2962506484802,0.871860348127334,43.27778425947104,0.5390589450433342,1.2157144544168903,27141.00000001092,17.032285048235387,0.1960216508702127,1.050804126252362,248.660000000516,555.8345965371832,1317.9579633300236,1003.0300968545764,103.11299580098728,2345.9846031813327,2789.3057786732265,4221864.532288364,4646655.447242281,1734582.177845465,0.0324121928777858,0.0005835131295562,8973512.67084293,63.204678993777456,0.0,0.3011004232507672,0.0481634892918615,0.862100012162055,False,0.0,True
12.375959304749376,1145.9748760119498,0.4823913951003649,10.142717371655351,4.469139021497377,1.284531465211329,0.5586451582587105,349.999581539942,3.0566166305030507,70.43170884701419,0.5022948592837018,0.593569455533392,27141.000000000167,14.3934424595557,0.1654212321691026,2.186729957305697,248.660000000516,503.4788948919102,1330.290286473165,842.3771181839336,93.3900862790379,2203.414104763359,2608.2112289050933,3108500.6712565324,3439986.817611222,1205900.8545946032,0.0153673889858787,0.0007426796067531,8960612.752483502,105.01777958144308,0.0,0.2318104441176375,0.1421453483867655,0.6198872935359281,False,0.0,True
22.48687075785525,1345.7282890001093,0.2687825405561695,7.588752297384778,3.039193448065134,0.9664128567106716,0.911192515664574,373.109198191461,0.6840742558931288,73.93465124826221,0.5062542462381042,0.5963811368606133,27140.99999999992,20.301750860778704,0.174563357132955,0.3221122403342068,248.660000000516,592.7280826606374,1175.1569314648766,1069.5058987589923,109.74419357127852,1818.924363978394,2611.970210900692,3493334.17674366,3915112.5820836383,1553609.6131837224,0.0140271539130446,0.0021592265224891,9023404.061933191,89.99326854545667,0.0398365530673153,0.2745774500532457,0.0967712130887182,0.7394060550267194,False,0.0,True
11.046011252172129,1248.9893196954615,0.4426986990081989,12.806613906309282,3.149683795745343,1.2049655846623453,0.6237092144261286,364.0323740148579,4.595483457856961,52.2896760291214,0.4709808202907022,0.2983936855855814,27140.999999998246,15.82782701088495,0.1977137110600481,1.1955385453739469,248.660000000516,486.6588205758552,1118.9380060169904,825.7303323757734,113.3261216956158,1890.8245300890528,2553.5804053939573,2620237.9184686937,3066566.75755316,1152224.0405463544,0.0072107069556679,0.0008879960648098,9006611.439403316,61.82298074170271,0.0120017398632126,0.2169142089705873,0.1819637169457346,0.5438110130368368,False,0.0,True
22.794109781936815,1381.5388782925356,0.3004995137279367,6.708372887809452,2.8600404505871158,1.0501494739131356,0.7075198086039495,374.2455287229707,1.4875067357012688,23.72499782118923,0.5135591219935158,1.1049735258593012,27141.00000001376,21.051811796364987,0.1735623369393105,0.2950480787927235,248.660000000516,605.8578223868824,1131.971929699029,1049.4765544439858,110.52274959929596,2016.1138282912864,2765.03750807767,3387281.882436516,3780780.690051465,1555847.4129338183,0.0275968995403486,0.0023931869250138,9044828.475563183,91.77676493999267,0.0510990172110867,0.2548192050622118,0.1112861462264069,0.6960269883116932,False,0.0,True
20.057542931710195,1451.0693099039113,0.4120996775332023,7.5032779757991666,3.640878034726788,1.2869142746883906,0.1866338127690746,351.4178025926523,4.973801567543508,40.043624046193045,0.5223367888030771,1.169406362971889,27141.000000017222,21.53035799554416,0.1614956171146956,0.7051788718770816,248.660000000516,627.4727189838185,1265.6550182900382,1082.605229633815,132.5277016514198,2313.0875028505766,2854.046811297416,3160415.705131384,3515963.4632389285,1593918.0912721986,0.0284069051951812,0.0033319529022589,9121042.19246844,114.88441590653092,0.0774865135005582,0.2411338863294129,0.1190158147050204,0.6695379328007784,False,0.0,True
24.58933851233921,1383.8132239207882,0.2510918675731078,6.071216625779296,3.071634937970776,1.556750121720648,0.7505642601286745,342.125091633963,2.4266113115620733,56.5442245598684,0.5325304077105806,1.2467012400875912,27140.999999999964,23.92075865702758,0.1894611759549058,0.0002602994587202,248.660000000516,626.2306508969388,1227.162438102163,1254.5240985905675,125.11903281243502,2054.00661350515,2756.043931204268,3298555.313899264,3756706.358179368,2246182.0449866154,0.0308982166805081,0.0029385016767091,8943702.67338641,69.76788284236976,0.0625625364813536,0.3135345881236037,0.0393851251505606,0.8884020255338798,False,0.0,True
10.574640979265908,1211.010841762072,0.1904794446019265,12.40576144502556,4.816411739932315,1.1877208168203248,0.4324759327904158,350.80582966365864,4.104751488468775,58.29432836738728,0.5018889205296805,0.9387129942693766,27140.999999989617,16.68813698165946,0.1737148598080949,1.9519372669440709,248.660000000516,516.4777967651955,1340.321633517811,872.5055066439655,103.94710379587474,2400.7297653095884,2718.772775002973,3402630.3804279696,3766488.738389886,1278735.437012866,0.0246440771195076,0.0008335322579477,9053170.68936651,91.61965984619864,0.0026365323839466,0.2347061879665901,0.1402846454959124,0.6258984674356306,False,0.0,True
10.657316217011427,1256.8131408808722,0.4389465366307478,9.24157787433866,3.102711612647278,1.1165852266731706,0.0482317771636298,347.006671168366,3.005489446998572,51.80512897837402,0.4772225677586629,0.6657554007738643,27140.999999999905,15.473396178344208,0.1902222509297527,1.60914359563877,248.660000000516,531.2914973772649,1053.407217481005,771.4012168372336,88.85317883574915,2016.0594408839809,2713.8857910319093,2788690.9132313803,3141596.0162910367,1113603.161158863,0.0173110635004203,0.000758203831983,9099382.018231535,70.13371205170732,0.0146217427885635,0.1836751642230649,0.210435127255046,0.4660501595484631,False,0.0,True
20.617926962624885,1593.7565112136913,0.3295149768215468,5.719016720337038,2.443428686270003,0.9049705300063272,0.859371653190472,356.7530833562307,4.719495427666227,36.93082077161676,0.4786002431456538,0.7759086995335075,27141.00000001089,22.51860839436709,0.1693588960321412,0.3119677777894386,248.660000000516,568.2603106606002,1024.4594443275628,963.1972580434676,89.02329248005596,1845.0055432423317,2694.813621221723,2808354.379565259,3129325.5793208266,1154834.350043743,0.0183062444235061,0.0027526935905411,9203807.599105708,100.51765912616484,0.0987197279846418,0.2014907107828175,0.1916467597774641,0.5125197313185693,False,0.0,True
12.480831300869957,1496.6620913268955,0.3329116986871998,10.003869994709207,3.9209061059757175,1.2588086710242414,0.1712588584824887,340.04969521949084,4.222138324244501,56.65073678333645,0.4936906578705429,0.8411358218182119,27141.000000000167,20.846208407423145,0.1613183541024871,1.459841178575782,248.660000000516,548.4745995734245,1192.9423403678186,894.724036174337,118.08225541831747,2282.538199198408,2793.890366093044,2785717.624166828,3095258.1026059687,1152854.35599978,0.0210625471859172,0.0017667201540509,9210064.941351868,116.38854054119092,0.0782938187327138,0.1856493584267524,0.1958667896593055,0.4866094380489388,False,0.0,True
