opr,T4,split,cr,far,pi_pe,ic_ratio,eta_th,specific_nox
17.526067413900428,1035.2804063511817,0.242504219367995,10.480524404932755,3.8997587316112354,1.5755236236209127,0.8940946545745935,0.5590056371167218,1.0860793661419974
10.026538073348595,1599.9195425948426,0.49998035829192095,4.144598908170743,2.004893435583702,0.9848854652211669,0.9956977226745366,0.40782935944736165,0.13844763813428831
12.59177646967148,1269.6401250494332,0.4849430179219381,12.87579132893713,2.650721205872565,1.5980133770438367,0.9029573882334342,0.5003160670407472,0.394263143341867
10.04371612298134,1589.1414927746243,0.49806641290496195,13.012575027833748,2.777497838704555,1.598207752342359,0.9861531463367194,0.4666895153414722,0.25937321716187445
10.034764043344762,1435.4252419959214,0.49630027336608795,13.16787864305208,2.472961562934387,1.5972509790356564,0.9878629982822535,0.4721734750458917,0.2643712245222668
10.01392319018561,1593.159164800841,0.49654912750550606,6.525247736783506,2.036575192560895,1.1661269899508868,0.9895830413599297,0.4304679953967098,0.16838402055226212
10.050089913947579,1579.4831927959078,0.494427882673928,7.274996600164666,2.0491272773377744,1.2193733226963168,0.9804575487395946,0.4369754483062112,0.181920892693229
10.253857853301126,1599.002340094482,0.4980211225752015,4.909528985179461,2.0259529885159133,1.073424717211462,0.9972330751350152,0.4216619641331551,0.1539111542491091
10.029969087263979,1586.5963728333058,0.49987391672224557,6.525247736783506,2.026863449358476,1.208720021867343,0.985121644468869,0.4348069203687977,0.17365588837205617
10.048004985376114,1597.7458825325357,0.49620858546501523,5.176758599581224,2.0534680387217676,1.043426121456569,0.995173828790447,0.4167455351094365,0.14932188669851912
20.233840586253677,1193.6100394523785,0.3462220174030934,9.648173217557655,2.9939842034773028,1.5973816765821591,0.9909131615343669,0.5419408061125637,0.7757578870450819
10.012104310350718,1545.9843208939687,0.4998657338025834,7.34603356598155,2.003753402852623,1.2661044707107936,0.987060797716503,0.4416040862906618,0.18551816738790833
18.073899322673313,1173.3695279501117,0.32116018406047925,10.494903666511595,3.3494729963877967,1.5902774388212992,0.984924916718513,0.5432390979982372,0.8036232928286988
15.539463257667512,1199.956385821797,0.39909497532809857,10.840533779101825,2.567405248213562,1.5904015684879949,0.9954601687438493,0.521895872802401,0.5374166079588563
10.934619469198168,1338.5025784423271,0.485815170963382,12.094613835281896,2.4490560852112773,1.590304650273833,0.9847599061717766,0.48423120087971777,0.3072243115278691
10.029969087263979,1568.1660215841769,0.4964866054656161,6.525247736783506,2.0407284665149685,1.124605630666468,0.9895830413599297,0.4273873908385369,0.16487378704864053
17.70180634041079,1134.9266011696054,0.31385243345042557,10.479671750148805,3.6155564289697866,1.5968782555810364,0.9622565846107206,0.5474767258095217,0.8781897607618325
17.55043494343974,1119.1453842460228,0.3137987583906795,10.485659209553232,3.6171902104078497,1.5973308348359718,0.9076609862390262,0.5483546789942811,0.9020834458621717
13.079194837217225,1213.1887631062034,0.44734816859606547,11.195347239399663,2.650687403411075,1.599978442305453,0.9803754097459296,0.5088996573779474,0.43904095262360515
17.752202756269778,1049.3247638037428,0.28413847799406206,10.323485040234253,3.839778321904843,1.5999568278517844,0.9869368342427465,0.5556845788613296,1.0161615985679289
15.98794047115761,1199.956385821797,0.39909497532809857,10.406336835779431,2.567405248213562,1.5904015684879949,0.9954601687438493,0.5235101101727764,0.5520273091213105
10.128971607790028,1564.6477387905475,0.4998994675109009,7.292004959513755,2.368501615400432,1.4701505142873612,0.9995323304334227,0.45862713516357806,0.22659607728915115
17.205734372474712,1053.5477527390328,0.2622304356223949,10.88173079623067,3.544250248303934,1.5991388999322496,0.9864609016514247,0.5520253331668828,0.9628804007771
17.583205237109155,1035.5601589963708,0.24289750542710958,10.3226916264265,3.839778321904843,1.5968639027507576,0.9869368342427465,0.558140422357737,1.0703717105905548
14.933031981302602,1206.1744317929601,0.4272585164248521,12.4903779996618,2.9527721552052033,1.5999892333356662,0.9806502381320558,0.5206574342535053,0.5221347008820834
12.083522160062534,1212.8147070039872,0.4430578539195943,13.01367189282431,2.7345917558591575,1.5986317973407669,0.980176516121007,0.5038866559193964,0.41393357065606673
17.835693809743184,1117.357687171861,0.3332813246031442,10.373802615976492,3.584145900396232,1.5989832252762899,0.983937453158102,0.546894023415992,0.8647622041762514
17.583205237109155,1044.5488107628184,0.24289750542710958,10.3226916264265,3.839778321904843,1.5700530551545713,0.9865196473200912,0.5569747628042739,1.0555560697520232
10.012114856152738,1599.9658884883102,0.49884060902606003,4.909528985179461,2.003342472342905,1.0341838456933277,0.9973959938043048,0.4146710078963625,0.14378312875399868
14.833929748575997,1209.568383684338,0.4272585164248521,11.202633939566294,2.7730778648072083,1.5985775455480993,0.9810479818110356,0.5190826908155481,0.5123871009364374
17.700057524363864,1134.9266011696054,0.33158426784345674,10.47909021152775,3.542924282364497,1.5968782555810364,0.9622565846107206,0.5456516025687986,0.8474979560455908
17.247051276846904,1199.741042044845,0.39909497532809857,11.130400016974358,2.52079009170001,1.548816876761051,0.979887819156868,0.5246313957029829,0.5651602777158524
18.095083674510775,1196.7949044286265,0.366764021273696,10.647633750778985,2.781786675047183,1.5841111575585727,0.9929034933273826,0.533334525385873,0.655536788533923
10.774634446566543,1564.4228684660102,0.49966034827410616,6.762739772457985,2.0428125413503504,1.315490194757259,0.9695843167111886,0.45169720279123693,0.20816864952578337
14.933031981302602,1206.1744317929601,0.4272585164248521,12.234239695019035,2.6604439367147164,1.5999892333356662,0.9806502381320558,0.5180685572180267,0.4969181498900421
17.735166324207462,1047.83118171083,0.3139736622312127,10.079360748842007,3.8747379209084643,1.5975952177619908,0.9587506664226689,0.5543242636556261,1.0046619825512428
10.798398071398845,1202.8903090480608,0.46646926940129924,13.078075122854434,2.653518802704977,1.5988672526089365,0.9988081601415689,0.49376388910614644,0.35600242724593106
17.520502180849473,1120.0744814062698,0.2972115956753431,10.32115285435618,3.869840674370332,1.5975677227889908,0.9870384749252197,0.5509648351466091,0.940410690316478
18.881748266387092,1166.9058530824407,0.337455448290543,10.044471787755535,2.957196019452006,1.5692465707900416,0.9950281004839309,0.5394612402907782,0.7522786342495698
13.088827483624412,1279.3326421319225,0.49487158400586534,13.555809821427665,2.465000499007526,1.5973757265965718,0.9071496872899173,0.49923657102336655,0.3809609466950936
10.133721009538377,1575.5591738838652,0.49994838688018883,8.330745029567213,2.2195745126940287,1.4626686264891229,0.9995169389198358,0.45734269605098565,0.21901483143575665
17.247051276846904,1155.5744735954472,0.39909497532809857,11.130400016974358,2.679657738661907,1.5697252348711095,0.9799012020485619,0.5285800771131522,0.6086377104704256
14.86850631321945,1204.0394676401572,0.4272585164248521,12.344892151294994,2.566126947563143,1.597373069463685,0.9810479818110356,0.516799715690357,0.4872534337805496
10.590535014889099,1281.9197457160133,0.49992228559398544,13.746816606434438,2.408393995981189,1.578672895640232,0.9787972364659161,0.4820113506227292,0.2972381938069189
