nan 0.90000 1.00000 1.10000 1.20000 1.30000 1.40000 1.50000
0.00000 81.28043 78.79369 72.85590 67.55940 62.74341 58.31414 54.20463
0.20000 86.51835 84.03302 77.69282 72.04608 66.91908 62.21028 57.84651
0.40000 92.29409 89.81529 83.03211 76.99982 71.53090 66.51390 61.87046
0.60000 98.68358 96.21758 88.94537 82.48722 76.64045 71.28425 66.33175
0.80000 105.77635 103.33106 95.51708 88.58757 82.32248 76.58966 71.29530
1.00000 113.67864 111.26366 102.84731 95.39385 88.66337 82.51275 76.83815
