nan 0.90000 1.00000 1.10000 1.20000 1.30000 1.40000 1.50000
0.00000 129.05849 128.40163 127.68316 126.97230 126.26181 125.55083 124.83836
0.20000 129.20447 128.53525 127.80181 127.07700 126.35204 125.62818 124.90062
0.40000 129.41842 128.73471 127.98609 127.24674 126.50764 125.76736 125.02660
0.60000 129.70454 129.00656 128.24226 127.48657 126.73194 125.97694 125.22141
0.80000 130.07045 129.35760 128.57561 127.80403 127.03333 126.26237 125.49149
1.00000 130.52275 129.79342 128.99574 128.20538 127.41767 126.63031 125.84268
