generation,hypervolume
1,0.2073889559607688
2,0.22554775178085051
3,0.23411114945445818
4,0.24033502517201014
5,0.24257297381180234
6,0.2470909036388448
7,0.24888816354695356
8,0.2502573601448622
9,0.25434688658797594
10,0.25712122893101236
11,0.2599387316497519
12,0.26548410634865943
13,0.26620051995267713
14,0.2671222004888894
15,0.2693240341568751
16,0.27010448963531464
17,0.27247819479573365
18,0.2740586716754179
19,0.2758617317183134
20,0.2763523991284911
21,0.2769299174011525
22,0.27723180165222455
23,0.2777927868144762
24,0.2783300389751222
25,0.27986259969974886
26,0.28103639189704216
27,0.28127117296498644
28,0.2816338463915425
29,0.28219619319844286
30,0.2829458756974645
31,0.28346557383930654
32,0.28360811706082284
33,0.2838471489620691
34,0.28546928744394184
35,0.28558430931707124
36,0.2857620883835703
37,0.28630650365642024
38,0.28666860966348956
39,0.2867525453753067
40,0.2869854132750523
41,0.287178262166314
42,0.2873714412281245
43,0.2876694638984614
44,0.2881873187201475
45,0.28844340365873594
46,0.289412646805772
47,0.2895679363923509
48,0.28963087148211675
49,0.29030715876735136
50,0.29079964435011424
51,0.2908501916743936
52,0.29098254237528737
53,0.29109415686253226
54,0.291151869930124
55,0.29184175008826585
56,0.2918893351337715
57,0.2919447892619727
58,0.29196586648498096
59,0.29205791235060624
60,0.2922010806731734
61,0.29227067862061124
62,0.29230292352459686
63,0.29244886596183867
64,0.29249344158934465
65,0.29258779596465206
66,0.292731375170044
67,0.29279105735809585
68,0.29297684930740775
69,0.29306775242662897
70,0.2931619270116263
71,0.2931886192799129
72,0.29322778798370774
73,0.2932740739890223
74,0.2933612124601165
75,0.2933838776566644
76,0.2933954244440402
77,0.2934250608683809
78,0.2934780779880344
79,0.29349312228757074
80,0.29349681683551504
81,0.2935513595152423
82,0.2935859679545283
83,0.2936060385084849
84,0.2936537150999944
85,0.29373567860942784
86,0.2937708653141794
87,0.2938621792608492
88,0.2938809139911152
89,0.293909894217429
90,0.2939631254563227
91,0.29480660195018754
92,0.2948446140638906
93,0.2948586529452365
94,0.2949279057221358
95,0.29495248542063035
96,0.29499801893152927
97,0.2950073660132745
98,0.29502699731714194
99,0.29504690973110864
100,0.295065689638857
101,0.2950874140896514
102,0.2951090383112323
103,0.2951179129145847
104,0.2951466151407564
105,0.2951605510897273
106,0.29522421182854286
107,0.295242327226634
108,0.295369704167858
109,0.29537850901458684
110,0.295393053630061
111,0.2954213461507708
112,0.29543110429946684
113,0.2954656400335986
114,0.2954917810541266
115,0.29550004602612906
116,0.2955082253164366
117,0.2955187892333675
118,0.2955229318341681
119,0.2956005613382005
120,0.29561083384699915
121,0.2956192461555578
122,0.2956228141284669
123,0.29565422933963975
124,0.2956628597025427
125,0.2957471376822856
126,0.2959763633722209
