2.060735102356187554e+01,1.094290438848919393e+03,2.624652921797425709e-01,9.296500357820763227e+00,3.610698288927923549e+00,1.601911508877906787e+00,9.972000938010765481e-01,3.632005640728750677e+02,6.413377430074524987e-01,6.169350059320966295e+01
1.000397263802970826e+01,1.222004392698823722e+03,4.996552624353129413e-01,1.495436757651907556e+01,2.676242074628222056e+00,9.117939306791091880e-01,9.998907981684420632e-01,3.656832582294337044e+02,2.513615923576912881e+00,7.999844293938890871e+01
2.001301572044357613e+01,1.083177034491549875e+03,3.028321450558049133e-01,1.023737690445078208e+01,3.656582601140658362e+00,1.647474255815376543e+00,9.978595308684838905e-01,3.630030986276722160e+02,8.578781378920639078e-01,6.355506838869015951e+01
1.907366839149331028e+01,1.072713809899792750e+03,2.912998959994598236e-01,1.036676382161287258e+01,3.672303640032801297e+00,1.676092564201593360e+00,9.989945807442914827e-01,3.629881544319306954e+02,6.050476836072875564e-01,7.426891222198563014e+01
2.013652799916664193e+01,1.083862687224956517e+03,2.836145092150152980e-01,1.002143976300559913e+01,3.656459539629112854e+00,1.644818386729491211e+00,9.855845180325089050e-01,3.629872123591104582e+02,8.578069543217243798e-01,6.133000745912524820e+01
2.060735102356187554e+01,1.094057519211830822e+03,2.613251942148779872e-01,9.189985226537066509e+00,3.609582657970147768e+00,1.594127071343808266e+00,9.998494517976933560e-01,3.630126757607442869e+02,6.653236399975929194e-01,6.252204119024320761e+01
2.013482850974818206e+01,1.086333409711891363e+03,3.316166023475509150e-01,1.018024869460929338e+01,3.590820703175594542e+00,1.660171595794388555e+00,9.994500634721352750e-01,3.570140882975694581e+02,1.256373347365585369e+00,7.615380335174684490e+01
1.907410698910714686e+01,1.076333835254048381e+03,2.961999621724994425e-01,1.034050404417295610e+01,3.659662155494746827e+00,1.671960476911111382e+00,9.987764934056141408e-01,3.627785170198893070e+02,5.944186735969544388e-01,7.883549251238807187e+01
1.907520631432200631e+01,1.076370130707283352e+03,2.959986876865338679e-01,1.063994041849615435e+01,3.659276570260173500e+00,1.678074236299853750e+00,9.981922898702058067e-01,3.627232112253492460e+02,6.249972597992352608e-01,7.997579882402850160e+01
1.881438200567598429e+01,1.081338073757095344e+03,3.472464015175731888e-01,1.060322971482354681e+01,3.611257792679306799e+00,1.789297188895296209e+00,9.987964681848423565e-01,3.569110650238088738e+02,1.113551001138620711e+00,7.992396090128571018e+01
2.013935768900353906e+01,1.085456780541369881e+03,2.836145092150152980e-01,1.001780632873103016e+01,3.647624850717242850e+00,1.643354444630306554e+00,9.998305861736918043e-01,3.629927866430080030e+02,8.780384727200587491e-01,6.134693456829056402e+01
1.906653244005631720e+01,1.116376425804406836e+03,4.287070413729882068e-01,1.065393264292112008e+01,3.449836940798590046e+00,1.799210535671643463e+00,9.995608815425481852e-01,3.566437592647117754e+02,1.826279223179013922e+00,7.991026583371676395e+01
1.041140156447898235e+01,1.196178273718036280e+03,4.999245243824311791e-01,1.494278188351820802e+01,2.919083617552522991e+00,1.160652905375309629e+00,9.987777886371369540e-01,3.643109564795519191e+02,2.500760647745916554e+00,7.995078993275770074e+01
