nan 0.00000 0.25000 0.50000 0.75000 1.00000
12.00000 82.42760 82.09215 81.77472 81.47547 81.19612
14.00000 93.74945 93.43074 93.13933 92.87716 92.64584
16.00000 104.85054 104.54717 104.28132 104.05629 103.87537
18.00000 115.76929 115.47844 115.23716 115.04898 114.91891
20.00000 126.53304 126.25263 126.03363 125.88156 125.80233
22.00000 137.16367 136.89084 136.69206 136.57498 136.54613
24.00000 147.67874 147.41029 147.23001 147.14592 147.16663
26.00000 158.09170 157.82515 157.66058 157.60703 157.67668
