nan 20.00000 30.00000 40.00000 50.00000 60.00000 70.00000 80.00000
340.00000 52.85391 53.30776 53.61406 53.78515 53.83603 53.78130 53.63330
350.00000 53.75217 53.92994 53.98126 53.92067 53.76121 53.51309 53.18332
360.00000 54.06320 54.00084 53.83341 53.57188 53.22392 52.79348 52.28173
370.00000 53.85163 53.58102 53.21828 52.76778 52.23073 51.60500 50.88528
