1.000834689685657786e+01,1.228291661950429670e+03,4.990264393181070290e-01,1.492794058835916893e+01,2.771506054748774872e+00,9.841096741967134687e-01,9.974732150080632964e-01,3.686065416948562188e+02,2.377001765985125026e+00,7.978538724668963766e+01
2.273666667767336946e+01,1.086941275412096729e+03,3.030136883857688090e-01,9.734319034673017512e+00,3.746757531539157249e+00,1.586900321378668988e+00,9.930012045430689493e-01,3.570488689542839893e+02,6.483366123952011284e-01,7.097034585762359882e+01
2.203165437944772975e+01,1.127595604573735727e+03,2.864258488180842499e-01,1.103362360382589813e+01,3.613252519898381365e+00,1.773853093983322804e+00,9.937576308026057070e-01,3.599995269673185021e+02,6.946464703817252229e-01,7.091701858635298095e+01
2.134391082692001973e+01,1.046254688162121283e+03,3.215969723282639525e-01,1.013850130139141115e+01,3.746757531539157249e+00,1.593671333683107871e+00,9.928885988010586194e-01,3.574135676810592486e+02,6.669009583149538845e-01,7.616265018099718986e+01
2.107432036392815533e+01,1.153864852357034806e+03,3.651176034076054067e-01,1.227111972819175634e+01,3.520030874898990803e+00,1.797178837835999854e+00,9.937120322842828424e-01,3.600015964995349691e+02,1.200810295602302347e+00,7.812303371172104960e+01
2.201582034679906741e+01,1.114626017962149035e+03,3.046052790132988686e-01,1.101305613292841379e+01,3.552362791680022003e+00,1.772858832631346804e+00,9.936040670894110693e-01,3.599995907281113432e+02,6.203024978731309647e-01,7.284435369419173867e+01
2.242965937802194532e+01,1.124729658192579336e+03,3.065123196882615364e-01,1.113879041950704973e+01,3.592917474457101967e+00,1.795748000713002002e+00,9.705640024432639068e-01,3.600060815110935550e+02,5.679146169427871094e-01,7.985289826732045526e+01
2.120718204463723211e+01,1.193424723292132285e+03,3.575968564320675114e-01,1.212342316194957270e+01,3.467086761532624184e+00,1.795023582366017889e+00,9.962558356128865533e-01,3.599995493884398456e+02,9.078060045078572005e-01,7.988762068180638209e+01
2.256525198191084058e+01,1.116010296167989964e+03,3.576825989274969309e-01,1.184025284791380628e+01,3.596520973410344713e+00,1.769070989340931987e+00,9.710679436559583877e-01,3.599995400791313500e+02,9.032728556909032092e-01,7.786176101618988810e+01
1.074497798886306654e+01,1.210227651254151169e+03,4.999454903648430371e-01,1.469023405401971161e+01,2.799299213084436744e+00,1.012809517345788057e+00,9.994930448965123615e-01,3.700648357987702752e+02,2.264191750940309777e+00,7.999859684057247478e+01
1.012875600321519798e+01,1.173236873649856534e+03,4.985528445117362040e-01,1.426562620143150362e+01,2.911297463750539549e+00,9.871679131730044521e-01,9.944349761532818022e-01,3.671098580566940655e+02,2.526758114098221153e+00,7.987351218392805663e+01
1.440320411323497218e+01,1.186476998909598251e+03,4.980542301239996861e-01,1.440158065744297566e+01,2.893380849641840058e+00,1.263767293538308634e+00,9.980468456281582634e-01,3.686849229855045564e+02,2.314659590828935354e+00,7.968398997679862816e+01
2.094453529267685710e+01,1.207660981360490268e+03,3.648665252185896435e-01,1.203746896483187356e+01,3.519330740850157291e+00,1.788631066038235407e+00,9.937449972252024866e-01,3.600028988649887651e+02,1.201116210523384575e+00,7.810858979534638991e+01
2.202484757601528997e+01,1.128230511748120762e+03,3.239650430651758173e-01,1.199041637273321292e+01,3.608961036034937120e+00,1.767045210325863813e+00,9.973814852234025308e-01,3.600132420225397141e+02,9.926122943251832753e-01,7.282067186930395053e+01
2.203672458017787861e+01,1.111327853090812141e+03,3.118407241950960640e-01,1.198597079867844961e+01,3.596520973410344713e+00,1.778760261198981452e+00,9.928418261523118682e-01,3.599995278831739824e+02,9.033154361064409388e-01,7.282907966868046401e+01
