generation,hypervolume
1,0.18083175930050185
2,0.20389445641737008
3,0.20850775908618524
4,0.21507702387395825
5,0.22187792536371687
6,0.2250189152290608
7,0.22877107077093423
8,0.23769576825990876
9,0.24595173881268742
10,0.2486955870003013
11,0.2550252150872607
12,0.25645048674573606
13,0.2581162643208854
14,0.2606400226036207
15,0.2643411361701761
16,0.2651255341440638
17,0.26666586079566246
18,0.26878151679950824
19,0.2697399449159201
20,0.27038781481566976
21,0.2708456256833396
22,0.2732104624196434
23,0.27479012794475755
24,0.27508923092875703
25,0.27572823141364167
26,0.2761371096460988
27,0.2769240636949559
28,0.27759789180847366
29,0.27785028473670903
30,0.2781165772944465
31,0.2784125316545402
32,0.2795072568239953
33,0.2796230130466176
34,0.2796354306664602
35,0.2801063597267343
36,0.2805894179605335
37,0.28131947353874676
38,0.281535476589016
39,0.2818907427146758
40,0.2819770417103499
41,0.2821105527958977
42,0.28243568592768736
43,0.28247639287600373
44,0.28255430485132255
45,0.2826210954608301
46,0.28280901055781316
47,0.2828825582476819
48,0.2828988045944725
49,0.28303952521239084
50,0.28311194694773634
