nan 1200.00000 1300.00000 1400.00000 1500.00000
12.00000 50.36283 49.45867 48.66601 47.96041
14.00000 51.59015 50.69363 49.90709 49.20666
16.00000 52.48989 51.60635 50.83046 50.13914
18.00000 53.15220 52.28459 51.52188 50.84188
20.00000 53.63649 52.78626 52.03797 51.37041
22.00000 53.98391 53.15146 52.41798 51.76322
24.00000 54.22397 53.40899 52.69007 52.04795
26.00000 54.37835 53.58000 52.87500 52.24500
