nan 1200.00000 1300.00000 1400.00000 1500.00000
12.00000 1123.63673 1122.20272 1120.97288 1119.90166
14.00000 1143.13794 1141.71261 1140.49169 1139.42925
16.00000 1160.81193 1159.39474 1158.18224 1157.12814
18.00000 1177.03612 1175.62658 1174.42209 1173.37594
20.00000 1192.07904 1190.67712 1189.48061 1188.44237
22.00000 1206.13716 1204.74286 1203.55431 1202.52398
24.00000 1219.35982 1217.97302 1216.79235 1215.76985
26.00000 1231.86524 1230.48633 1229.31388 1228.29950
