nan 0.00000 0.11250 0.22500 0.33750 0.45000
0.00000 127.71151 127.69510 127.68569 127.68353 127.69007
0.25000 125.11096 126.18419 127.19727 128.15482 129.06150
0.50000 122.52466 124.66501 126.74903 128.77286 130.73580
0.75000 119.95249 123.13684 126.34231 129.55559 132.76561
1.00000 117.39344 121.59960 125.98175 130.52569 0.00000
