nan 0.90000 1.20000 1.50000
0.00000 17.80723 19.14645 15.00000
0.25000 17.70146 19.02931 15.00000
0.50000 17.59671 18.91392 15.00000
0.75000 17.49292 18.80022 19.84148
1.00000 17.39000 18.68814 19.71669
