nan 0.90000 1.20000 1.50000
0.00000 53.19516 54.64967 0.00000
0.25000 53.00912 54.61585 0.00000
0.50000 52.79657 54.54985 0.00000
0.75000 52.55776 54.45152 55.08807
1.00000 52.29304 54.32100 55.10568
