1.197779174804687500e+03
8.888110961914062500e+02
8.301578979492187500e+02
1.175218872070312500e+03
7.050093994140625000e+02
1.192634399414062500e+03
1.238185424804687500e+03
1.081360839843750000e+03
4.306666259765625000e+02
7.537305908203125000e+02
7.997366943359375000e+02
1.083763549804687500e+03
9.235812377929687500e+02
7.616329345703125000e+02
1.003781005859375000e+03
5.422470703125000000e+02
5.316940917968750000e+02
9.307049560546875000e+02
1.169938354492187500e+03
4.502679443359375000e+02
9.893339233398437500e+02
4.554929809570312500e+02
5.014432983398437500e+02
1.155320922851562500e+03
5.071397094726562500e+02
4.972582397460937500e+02
9.042913818359375000e+02
6.906821289062500000e+02
3.238207397460937500e+02
5.235711059570312500e+02
4.909091796875000000e+02
3.599183349609375000e+02
4.058752136230468750e+02
4.491708679199218750e+02
3.669220581054687500e+02
4.430424194335937500e+02
6.193060913085937500e+02
7.590888061523437500e+02
7.943510131835937500e+02
1.040832153320312500e+03
9.531431274414062500e+02
8.863900756835937500e+02
1.127705932617187500e+03
9.234443969726562500e+02
1.085972534179687500e+03
5.289121093750000000e+02
8.370045776367187500e+02
6.552457275390625000e+02
7.346163940429687500e+02
3.783997802734375000e+02
9.156139526367187500e+02
1.114105102539062500e+03
1.093260620117187500e+03
7.584234619140625000e+02
7.376474609375000000e+02
9.676189575195312500e+02
7.024515991210937500e+02
1.028392211914062500e+03
6.626299438476562500e+02
9.037438354492187500e+02
1.066970336914062500e+03
6.412166748046875000e+02
6.040885620117187500e+02
7.385755004882812500e+02
1.108534179687500000e+03
5.180513916015625000e+02
7.515481567382812500e+02
9.002713623046875000e+02
1.044386474609375000e+03
1.093972045898437500e+03
7.933745727539062500e+02
9.294016723632812500e+02
8.612532958984375000e+02
7.044602050781250000e+02
7.257886962890625000e+02
5.984627685546875000e+02
7.189021606445312500e+02
7.444014282226562500e+02
1.050156127929687500e+03
4.635618896484375000e+02
9.278624267578125000e+02
8.442119140625000000e+02
5.574739990234375000e+02
4.775012512207031250e+02
8.129122314453125000e+02
7.770329589843750000e+02
4.578538208007812500e+02
8.664190673828125000e+02
1.154100219726562500e+03
1.144160278320312500e+03
1.125920410156250000e+03
5.630314331054687500e+02
5.242484741210937500e+02
7.382813720703125000e+02
4.745593261718750000e+02
6.005932006835937500e+02
9.209291992187500000e+02
1.042813842773437500e+03
1.021013488769531250e+03
1.086437988281250000e+03
