generation,hypervolume
1,0.12561324319291178
2,0.18204785228493905
3,0.19390764825715856
4,0.19622012531831443
5,0.20979984653616074
6,0.2207717240688319
7,0.22780254286074736
8,0.2304525372653175
9,0.2382381458522767
10,0.23893955751957247
11,0.24118155550894088
12,0.2447723537925548
13,0.24792936716358402
14,0.25057715716160656
15,0.253377459109747
16,0.2551463903696612
17,0.25614551750603126
18,0.2580627229066065
19,0.25938770446204396
20,0.26013552223955866
21,0.26089539172971193
22,0.2620489358050295
23,0.26240022124947987
24,0.2633169099906672
25,0.2645907293952866
26,0.2658159294843557
27,0.26627294062729967
28,0.2671137719160293
29,0.26762458407544276
30,0.26823412513739675
31,0.268843896306733
32,0.26927807167615403
33,0.2699811883330877
34,0.270536512651508
35,0.2711677389147871
36,0.2720169092461532
37,0.2724299442215546
38,0.27336401709906644
39,0.2739983422635108
40,0.2742163576655012
41,0.27444121271481214
42,0.2748355441128295
43,0.2750444904696596
44,0.27535478350682263
45,0.27552825332343805
46,0.27563572811685705
47,0.2758500725093862
48,0.2759692125728263
49,0.27609491096624844
50,0.2762455161047854
51,0.27631378062878137
52,0.2764538919281674
53,0.2766090119085387
54,0.27677740851692767
55,0.2769478800659337
56,0.27750896059479685
57,0.277652924691225
58,0.2777295195840941
59,0.27779793006435444
60,0.2784214540878167
61,0.27858439955947545
62,0.27866461763175004
63,0.27870334605961694
64,0.27890545450118087
65,0.27900687741907465
66,0.2791931596115637
67,0.2792285940806082
68,0.2792665717228833
69,0.2793045765998798
70,0.27943926909688993
71,0.2794829864494328
72,0.27952964175460243
73,0.2795664315887323
74,0.2796818765187844
75,0.27985473659031096
76,0.27993036077658234
77,0.2799646900401712
78,0.2799942499415786
79,0.28003735467250224
80,0.28007232797062664
81,0.2801001147021254
82,0.2801237245361176
83,0.2801520240345362
84,0.2806255217256224
85,0.2806637330497248
86,0.2807765509643116
87,0.2808047066683492
88,0.2808388123865333
89,0.28086665968419144
90,0.28088456681701873
91,0.28090342026828913
92,0.2809621846894318
93,0.2809768637446242
94,0.28099833523752327
95,0.28100447503140746
96,0.2810129805930189
97,0.28103433261357397
98,0.28108910922355657
99,0.28110698726868066
100,0.28112229333131694
101,0.2817353594118548
102,0.28178491556367374
103,0.28179791489264056
104,0.2818068951325534
105,0.2818284511697225
106,0.28184052490398237
107,0.2818530193984516
108,0.2818699691450148
109,0.28188286637874654
110,0.2818837762970607
111,0.2818941803809389
112,0.28191100399592717
113,0.28193358131385005
114,0.2819426542787807
115,0.2819461808995948
116,0.281960211412019
117,0.2819799209883497
118,0.2820020318472341
